Team_id,Team,Player,Position,Matches_Played,On_start_%,Goals_/_Goals_Received,Assists,Total_Points,Points_Average,Last_5_games_points,J_14,J_15,J_16,J_17,J_18,Avg_last_5_games,Value
7,Granada CF,Luís Maximiano,PT,0,82,0,0,78,5.6,"['1', '2', '4', '4', '4']",1,2,4,4,4,3.0,4060000
7,Granada CF,Aarón Escandell,PT,4,18,6,0,12,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,790000
7,Granada CF,João Costa,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000
7,Granada CF,Ángel Jiménez,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,200000
7,Granada CF,Germán Sánchez,DF,0,71,0,0,58,4.1,"['0', '2', '-', '6', '3']",0,2,0,6,3,2.2,2280000
7,Granada CF,Carlos Neva,DF,16,82,0,0,57,3.6,"['2', '3', '5', '5', '2']",2,3,5,5,2,3.4,1890000
7,Granada CF,Sergio Escudero,DF,0,24,0,0,32,2.5,"['3', '2', '2', '2', '3']",3,2,2,2,3,2.4,820000
7,Granada CF,Luis Abram,DF,0,35,0,0,30,3.8,"['-', '7', '1', '-', '-']",0,7,1,0,0,1.6,1090000
7,Granada CF,Víctor Díaz,DF,0,41,0,0,30,3.3,"['3', '-', '-', '-', '-']",3,0,0,0,0,0.6,820000
7,Granada CF,Domingos Duarte,DF,0,41,0,0,28,4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1490000
7,Granada CF,Quini,DF,0,71,0,0,24,1.8,"['-', '-', '16', '1', '3']",0,0,16,1,3,4.0,720000
7,Granada CF,Arias,DF,0,12,0,0,23,3.3,"['1', '0', '3', '2', '2']",1,0,3,2,2,1.6,1380000
7,Granada CF,Raúl Torrente,DF,6,24,0,0,9,2.3,"['2', '2', '2', '2', '3']",2,2,2,2,3,2.2,530000
7,Granada CF,Pepe Sánchez,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,220000
7,Granada CF,Sergio Barcia,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000
7,Granada CF,Neyder Lozano,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,410000
7,Granada CF,Luis Milla,MD,13,71,1,2,65,5,"['-', '-', '6', '9', '7']",0,0,6,9,7,4.4,4360000
7,Granada CF,Montoro,MD,15,53,1,1,59,3.9,"['2', '4', '-', '7', '-']",2,4,0,7,0,2.6,2440000
7,Granada CF,Rochina,MD,10,47,1,3,52,5.2,"['2', '-', '14', '1', '15']",2,0,14,1,15,6.4,2530000
7,Granada CF,Antonio Puertas,MD,0,47,0,0,50,3.8,"['3', '3', '-', '-', '-']",3,3,0,0,0,1.2,1910000
7,Granada CF,Gonalons,MD,0,76,0,0,48,3.4,"['3', '6', '5', '1', '3']",3,6,5,1,3,3.6,2270000
7,Granada CF,Darwin Machís,MD,0,47,0,0,37,3.7,"['-', '10', '-', '-', '1']",0,10,0,0,1,2.2,2910000
7,Granada CF,Alberto Soro,MD,10,41,0,0,33,3.3,"['4', '-', '4', '3', '-']",4,0,4,3,0,2.2,1090000
7,Granada CF,Monchu,MD,13,41,0,0,25,1.9,"['-8', '-', '1', '-', '-']",-8,0,1,0,0,-1.4,1130000
7,Granada CF,Yan Eteki,MD,5,6,0,0,8,1.6,"['-', '0', '2', '-', '-']",0,0,2,0,0,0.4,390000
7,Granada CF,Isma Ruiz,MD,2,0,0,0,4,2,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,270000
7,Granada CF,Jorge Molina,DL,0,41,0,0,81,5.4,"['7', '4', '2', '4', '11']",7,4,2,4,11,5.6,2680000
7,Granada CF,Bacca,DL,0,24,0,0,37,3.4,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8,2300000
