Team_id,Team,Player,Position,Matches_Played,On_start_%,Goals_/_Goals_Received,Assists,Total_Points,Points_Average,Last_5_games_points,J_11,J_12,J_13,J_14,J_15,Avg_last_5_games,Value
1,Athletic Club,Unai Simón,PT,12,86,9,0,60,5,"['4', '4', '6', '8', '0']",4,4,6,8,0,4.4,4300000
1,Athletic Club,Agirrezabala,PT,2,14,1,0,10,5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,500000
1,Athletic Club,Ezkieta,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000
1,Athletic Club,Iñigo Martínez,DF,12,86,2,0,64,5.3,"['-', '-2', '-', '7', '-3']",0,-2,0,7,-3,0.4,6830000
1,Athletic Club,Lekue,DF,14,93,0,2,60,4.3,"['8', '2', '5', '5', '3']",8,2,5,5,3,4.6,3160000
1,Athletic Club,Balenziaga,DF,11,79,0,0,40,3.6,"['-', '-', '2', '6', '0']",0,0,2,6,0,1.6,2010000
1,Athletic Club,Yeray Álvarez,DF,5,36,0,0,29,5.8,"['6', '6', '4', '8', '5']",6,6,4,8,5,5.8,3900000
1,Athletic Club,De Marcos,DF,5,29,0,0,20,4,"['5', '7', '-', '-', '-']",5,7,0,0,0,2.4,1230000
1,Athletic Club,Unai Núñez,DF,4,14,0,0,12,3,"['4', '2', '2', '-', '-']",4,2,2,0,0,1.6,700000
1,Athletic Club,Álex Petxarroman,DF,2,0,0,0,3,1.5,"['-', '1', '-', '-', '2']",0,1,0,0,2,0.6,400000
1,Athletic Club,Yuri Berchiche,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1570000
1,Athletic Club,Capa,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,1040000
1,Athletic Club,Nolaskoain,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,340000
1,Athletic Club,Muniain,MD,14,100,2,4,99,7.1,"['4', '14', '6', '4', '9']",4,14,6,4,9,7.4,9240000
1,Athletic Club,Unai Vencedor,MD,13,86,0,0,47,3.6,"['5', '4', '-', '5', '4']",5,4,0,5,4,3.6,2820000
1,Athletic Club,Álex Berenguer,MD,13,79,0,1,34,2.6,"['3', '1', '-1', '2', '-']",3,1,-1,2,0,1.0,5520000
1,Athletic Club,Nico Williams,MD,14,21,0,0,33,2.4,"['4', '3', '1', '5', '2']",4,3,1,5,2,3.0,2580000
1,Athletic Club,Dani García,MD,14,86,0,0,33,2.4,"['8', '2', '4', '2', '0']",8,2,4,2,0,3.2,1650000
1,Athletic Club,Sancet,MD,10,43,0,1,33,3.3,"['2', '1', '2', '2', '1']",2,1,2,2,1,1.6,2550000
1,Athletic Club,Zarraga,MD,10,7,0,0,24,2.4,"['-', '-', '-', '2', '3']",0,0,0,2,3,1.0,720000
1,Athletic Club,Mikel Vesga,MD,11,21,0,0,23,2.1,"['2', '-', '5', '-', '-']",2,0,5,0,0,1.4,760000
1,Athletic Club,Jon Morcillo,MD,5,0,0,0,8,1.6,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4,570000
1,Athletic Club,Williams,DL,14,86,3,1,70,5,"['13', '4', '3', '2', '2']",13,4,3,2,2,4.8,9680000
1,Athletic Club,Raúl García,DL,13,64,3,0,60,4.6,"['3', '5', '4', '2', '11']",3,5,4,2,11,5.0,5380000
1,Athletic Club,Villalibre,DL,7,7,0,0,16,2.3,"['-', '-', '-', '2', '-']",0,0,0,2,0,0.4,1260000
2,Club Atlético de Madrid,Oblak,PT,14,100,12,0,48,3.4,"['1', '7', '2', '9', '1']",1,7,2,9,1,4.0,5410000
2,Club Atlético de Madrid,Lecomte,PT,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,280000
2,Club Atlético de Madrid,Savic,DF,12,86,0,0,56,4.7,"['-', '4', '4', '7', '7']",0,4,4,7,7,4.4,5060000
2,Club Atlético de Madrid,José Giménez,DF,10,71,0,0,53,5.3,"['2', '8', '2', '-', '3']",2,8,2,0,3,3.0,5160000
2,Club Atlético de Madrid,Mario Hermoso,DF,13,86,0,1,43,3.3,"['3', '5', '2', '6', '2']",3,5,2,6,2,3.6,3100000
2,Club Atlético de Madrid,Trippier,DF,12,64,0,0,39,3.3,"['3', '2', '2', '-', '-']",3,2,2,0,0,1.4,4270000
2,Club Atlético de Madrid,Felipe,DF,7,36,1,1,33,4.7,"['7', '-', '-', '15', '2']",7,0,0,15,2,4.8,1730000
2,Club Atlético de Madrid,Vrsaljko,DF,5,7,1,1,27,5.4,"['-', '-', '12', '6', '-']",0,0,12,6,0,3.6,1490000
2,Club Atlético de Madrid,Renan Lodi,DF,11,21,0,0,22,2,"['0', '-', '-', '-', '-']",0,0,0,0,0,0.0,1440000
2,Club Atlético de Madrid,Rodrigo de Paul,MD,13,57,0,1,69,5.3,"['4', '10', '4', '2', '8']",4,10,4,2,8,5.6,9080000
2,Club Atlético de Madrid,Lemar,MD,8,50,3,2,53,6.6,"['-', '-', '-', '3', '14']",0,0,0,3,14,3.4,7450000
2,Club Atlético de Madrid,Marcos Llorente,MD,10,71,0,1,44,4.4,"['-', '-', '-', '5', '7']",0,0,0,5,7,2.4,9880000
2,Club Atlético de Madrid,Kondogbia,MD,9,29,0,0,42,4.7,"['-', '-', '1', '4', '-']",0,0,1,4,0,1.0,3770000
2,Club Atlético de Madrid,Koke,MD,11,79,0,0,39,3.5,"['2', '4', '1', '6', '3']",2,4,1,6,3,3.2,6820000
2,Club Atlético de Madrid,Héctor Herrera,MD,7,14,0,0,29,4.1,"['6', '2', '1', '-', '-']",6,2,1,0,0,1.8,960000
2,Club Atlético de Madrid,Carlos Martín,MD,1,0,0,0,3,3,"['-', '-', '-', '3', '-']",0,0,0,3,0,0.6,390000
2,Club Atlético de Madrid,Luis Suárez,DL,14,71,7,1,81,5.8,"['1', '0', '10', '2', '1']",1,0,10,2,1,2.8,17550000
2,Club Atlético de Madrid,Correa,DL,14,64,4,3,78,5.6,"['2', '8', '7', '3', '10']",2,8,7,3,10,6.0,9850000
2,Club Atlético de Madrid,Griezmann,DL,14,93,3,1,76,5.4,"['10', '10', '7', '3', '15']",10,10,7,3,15,9.0,16080000
2,Club Atlético de Madrid,Matheus Cunha,DL,10,0,2,1,46,4.6,"['9', '5', '-', '4', '14']",9,5,0,4,14,6.4,3140000
2,Club Atlético de Madrid,João Félix,DL,7,21,1,1,32,4.6,"['6', '9', '2', '-', '-']",6,9,2,0,0,3.4,9110000
2,Club Atlético de Madrid,Saponjic,DL,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,270000
3,CA Osasuna,Sergio Herrera,PT,14,93,16,0,60,4.3,"['8', '-', '1', '1', '3']",8,0,1,1,3,2.6,3870000
3,CA Osasuna,Juan Pérez,PT,1,7,2,0,-2,-2,"['-', '-2', '-', '-', '-']",0,-2,0,0,0,-0.4,330000
3,CA Osasuna,David García Zub.,DF,15,100,2,0,85,5.7,"['7', '3', '6', '6', '4']",7,3,6,6,4,5.2,4970000
3,CA Osasuna,Nacho Vidal,DF,14,87,0,0,61,4.4,"['7', '-', '3', '2', '8']",7,0,3,2,8,4.0,2600000
3,CA Osasuna,Unai García,DF,10,60,0,0,37,3.7,"['5', '4', '0', '6', '2']",5,4,0,6,2,3.4,1280000
3,CA Osasuna,José Ángel Cote,DF,9,27,1,1,35,3.9,"['-', '2', '2', '-', '6']",0,2,2,0,6,2.0,1330000
3,CA Osasuna,Aridane Hernández,DF,6,40,0,0,15,2.5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,2070000
3,CA Osasuna,Juan Cruz,DF,4,20,0,0,12,3,"['4', '-', '-', '4', '-']",4,0,0,4,0,1.6,430000
3,CA Osasuna,Jesús Areso,DF,2,13,0,0,0,0,"['-', '0', '-', '-', '-']",0,0,0,0,0,0.0,270000
3,CA Osasuna,Ramalho,DF,0,0,0,0,0,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,240000
3,CA Osasuna,Lucas Torró,MD,12,80,1,0,64,5.3,"['2', '-', '4', '4', '-']",2,0,4,4,0,2.0,4280000
3,CA Osasuna,Rubén García,MD,14,80,0,1,62,4.4,"['2', '4', '6', '-', '2']",2,4,6,0,2,2.8,6760000
3,CA Osasuna,Jon Moncayola,MD,14,80,1,1,56,4,"['2', '2', '2', '5', '4']",2,2,2,5,4,3.0,4150000
3,CA Osasuna,Roberto Torres,MD,11,33,2,2,55,5,"['-', '6', '2', '-', '2']",0,6,2,0,2,2.0,5270000
3,CA Osasuna,Brasanac,MD,15,87,0,1,46,3.1,"['2', '3', '2', '4', '4']",2,3,2,4,4,3.0,2090000
3,CA Osasuna,Javi Martínez Calvo,MD,9,20,1,0,33,3.7,"['5', '-', '-', '-', '-']",5,0,0,0,0,1.0,1380000
