Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games,Value
1,Athletic Club,Unai Simón,PT,3,100,0,0,21,7,"['8', '5', '6', 0, 0]",8,5,6,0,0,3.8,4460000
1,Athletic Club,Agirrezabala,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,390000
1,Athletic Club,Ander Iru,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,370000
1,Athletic Club,De Marcos,DF,3,100,0,1,23,7.7,"['6', '8', '8', 0, 0]",6,8,8,0,0,4.4,3210000
1,Athletic Club,Yeray Álvarez,DF,3,100,0,0,22,7.3,"['7', '7', '8', 0, 0]",7,7,8,0,0,4.4,4590000
1,Athletic Club,Daniel Vivian,DF,3,100,0,0,18,6,"['5', '4', '8', 0, 0]",5,4,8,0,0,3.4,3280000
1,Athletic Club,Yuri Berchiche,DF,3,67,1,0,14,7,"['8', '6', '-', 0, 0]",8,6,0,0,0,2.8,5920000
1,Athletic Club,Lekue,DF,3,33,2,0,8,8,"['-', '-', '8', 0, 0]",0,0,8,0,0,1.6,660000
1,Athletic Club,Capa,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,710000
1,Athletic Club,Iñigo Martínez,DF,3,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,5610000
1,Athletic Club,Balenziaga,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,360000
1,Athletic Club,Álex Berenguer,MD,1,100,0,1,26,8.7,"['4', '11', '11', 0, 0]",4,11,11,0,0,5.2,4620000
1,Athletic Club,Muniain,MD,1,100,0,0,18,6,"['3', '8', '7', 0, 0]",3,8,7,0,0,3.6,12040000
1,Athletic Club,Mikel Vesga,MD,3,100,0,0,17,5.7,"['7', '5', '5', 0, 0]",7,5,5,0,0,3.4,2010000
1,Athletic Club,Nico Williams,MD,2,67,0,0,17,5.7,"['6', '2', '7', 0, 0]",6,2,7,0,0,3.0,5770000
1,Athletic Club,Zarraga,MD,2,0,2,0,4,2,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8,900000
1,Athletic Club,Unai Vencedor,MD,1,0,0,0,2,2,"['-', '2', '-', 0, 0]",0,2,0,0,0,0.4,2010000
1,Athletic Club,Malcom Adu,MD,1,0,0,0,0,0,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,380000
1,Athletic Club,Jon Morcillo,MD,2,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,320000
1,Athletic Club,Dani García,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1000000
1,Athletic Club,Ander Herrera,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2010000
1,Athletic Club,Guruzeta,DL,1,0,0,0,17,8.5,"['1', '-', '16', 0, 0]",1,0,16,0,0,3.4,670000
1,Athletic Club,Williams,DL,0,100,0,0,12,4,"['5', '3', '4', 0, 0]",5,3,4,0,0,2.4,9360000
1,Athletic Club,Sancet,DL,0,100,0,0,11,3.7,"['2', '3', '6', 0, 0]",2,3,6,0,0,2.2,4210000
