Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games,Value
16,UD Almería,Fernando Martínez,PT,3,100,0,0,23,7.7,"['12', '4', '7', 0, 0]",12,4,7,0,0,4.6,2980000
16,UD Almería,Rosic,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,210000
16,UD Almería,Pacheco,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2330000
16,UD Almería,Akieme,DF,3,100,0,0,15,5,"['6', '3', '6', 0, 0]",6,3,6,0,0,3.0,2260000
16,UD Almería,Rodrigo Ely,DF,3,100,0,0,15,5,"['2', '5', '8', 0, 0]",2,5,8,0,0,3.0,2500000
16,UD Almería,Umar Sadiq,DL,3,100,0,0,14,4.7,"['2', '5', '7', 0, 0]",2,5,7,0,0,2.8,13050000
16,UD Almería,Kaiky,DF,3,100,0,0,11,3.7,"['5', '4', '2', 0, 0]",5,4,2,0,0,2.2,2600000
16,UD Almería,Chumi,DF,3,33,2,0,9,3,"['4', '4', '2', 0, 0]",4,4,2,0,0,2.0,820000
16,UD Almería,Álex Pozo,DF,3,33,2,0,8,8,"['-', '-', '8', 0, 0]",0,0,8,0,0,1.6,1290000
16,UD Almería,Babic,DF,3,100,0,1,5,1.7,"['2', '2', '1', 0, 0]",2,2,1,0,0,1.0,2000000
16,UD Almería,Mendes,DF,3,0,0,1,1,1,"['-', '-', '1', 0, 0]",0,0,1,0,0,0.2,970000
16,UD Almería,Juanjo Nieto,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,330000
16,UD Almería,Iván Martos,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,220000
16,UD Almería,Álex Centelles,DF,1,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,260000
16,UD Almería,Ramazani,MD,1,100,0,0,24,8,"['9', '7', '8', 0, 0]",9,7,8,0,0,4.8,6880000
16,UD Almería,Robertone,MD,2,100,0,0,16,5.3,"['3', '8', '5', 0, 0]",3,8,5,0,0,3.2,3530000
16,UD Almería,Eguaras,MD,2,100,0,0,14,4.7,"['8', '5', '1', 0, 0]",8,5,1,0,0,2.8,2310000
16,UD Almería,Samu Costa,MD,2,100,0,0,11,3.7,"['3', '5', '2', 0, 0]",3,5,2,0,0,2.0,2170000
16,UD Almería,Curro Sánchez,MD,1,0,0,0,6,3,"['4', '-', '2', 0, 0]",4,0,2,0,0,1.2,650000
16,UD Almería,Francisco Portillo,MD,1,0,0,0,4,2,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8,1430000
16,UD Almería,Embarba,MD,2,0,0,0,4,4,"['2', '2', '-', 0, 0]",2,2,0,0,0,0.8,1530000
16,UD Almería,Arnau Puigmal,MD,0,33,0,0,3,1.5,"['2', '1', '-', 0, 0]",2,1,0,0,0,0.6,640000
16,UD Almería,De la Hoz,MD,0,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,1010000
16,UD Almería,Arvin Appiah,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,730000
16,UD Almería,Gui Guedes,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,520000
16,UD Almería,Svidersky,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,960000
