Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games,Value
13,Valencia CF,Mamardashvili,PT,3,100,0,0,16,5.3,"['6', '2', '7', 0, 0]",6,2,7,0,0,3.0,3130000
13,Valencia CF,Jaume Doménech,PT,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,420000
13,Valencia CF,Thierry Correia,DF,3,100,0,0,12,4,"['2', '7', '3', 0, 0]",2,7,3,0,0,2.4,3430000
13,Valencia CF,Lato,DF,3,33,1,0,9,3,"['2', '2', '5', 0, 0]",2,2,5,0,0,1.8,380000
13,Valencia CF,Diakhaby,DF,3,100,0,0,8,2.7,"['3', '2', '3', 0, 0]",3,2,3,0,0,1.6,1870000
13,Valencia CF,Foulquier,DF,3,0,0,0,8,2.7,"['2', '4', '2', 0, 0]",2,4,2,0,0,1.6,1480000
13,Valencia CF,Gabriel Paulista,DF,3,33,0,0,5,5,"['-', '5', '-', 0, 0]",0,5,0,0,0,1.0,4710000
13,Valencia CF,Cristhian Mosquera,DF,3,0,0,0,4,4,"['4', '-', '-', 0, 0]",4,0,0,0,0,0.8,560000
13,Valencia CF,Jesús Vázquez,DF,2,67,0,0,3,1.5,"['3', '0', '-', 0, 0]",3,0,0,0,0,0.6,1590000
13,Valencia CF,Cömert,DF,2,67,0,0,1,0.5,"['-3', '-', '6', 0, 0]",-3,0,6,0,0,0.6,580000
13,Valencia CF,Gayà,DF,2,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,4820000
13,Valencia CF,Rubén Iranzo,DF,3,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,200000
13,Valencia CF,Özkacar,DF,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,980000
13,Valencia CF,Carlos Soler,MD,2,100,0,0,18,6,"['10', '5', '4', 0, 0]",10,5,4,0,0,3.8,13730000
13,Valencia CF,Samu Castillejo,MD,3,100,0,0,11,3.7,"['3', '4', '4', 0, 0]",3,4,4,0,0,2.2,7630000
13,Valencia CF,Yunus Musah,MD,3,100,0,0,11,3.7,"['5', '4', '2', 0, 0]",5,4,2,0,0,2.2,1470000
13,Valencia CF,Samuel Lino,MD,3,100,0,0,11,3.7,"['2', '3', '6', 0, 0]",2,3,6,0,0,2.2,5040000
13,Valencia CF,Guillamón,MD,1,100,0,0,10,3.3,"['4', '2', '4', 0, 0]",4,2,4,0,0,2.0,2680000
13,Valencia CF,Nico González,MD,1,0,0,0,9,3,"['3', '2', '4', 0, 0]",3,2,4,0,0,1.8,3730000
13,Valencia CF,Fran Pérez,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,160000
13,Valencia CF,Racic,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,650000
13,Valencia CF,Jesús Santiago,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,390000
13,Valencia CF,André Almeida,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1520000
13,Valencia CF,Marcos André,DL,0,33,0,0,7,3.5,"['-', '3', '4', 0, 0]",0,3,4,0,0,1.4,2370000
13,Valencia CF,Hugo Duro,DL,0,67,0,0,6,3,"['4', '2', '-', 0, 0]",4,2,0,0,0,1.2,4150000
13,Valencia CF,Maxi Gómez,DL,0,0,0,0,5,1.7,"['2', '2', '1', 0, 0]",2,2,1,0,0,1.0,3640000
13,Valencia CF,Diego López Noguerol,DL,0,0,0,0,2,2,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,160000
13,Valencia CF,Cavani,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,4000000
