Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_3,J_2,J_1,J_0,J_-1,Avg_last_5_games,Value
12,Villarreal CF,Rulli,PT,3,100,0,0,31,10.3,"['12', '11', '8', 0, 0]",12,11,8,0,0,6.2,4610000
12,Villarreal CF,Pepe Reina,PT,3,0,0,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,980000
12,Villarreal CF,Alfonso Pedraza,DF,3,100,0,0,18,6,"['4', '8', '6', 0, 0]",4,8,6,0,0,3.6,3770000
12,Villarreal CF,Pau Torres,DF,3,100,0,0,17,5.7,"['3', '7', '7', 0, 0]",3,7,7,0,0,3.4,7870000
12,Villarreal CF,Albiol,DF,3,100,1,0,15,5,"['3', '10', '2', 0, 0]",3,10,2,0,0,3.0,4480000
12,Villarreal CF,Juan Foyth,DF,3,100,0,0,15,5,"['4', '7', '4', 0, 0]",4,7,4,0,0,3.0,5410000
12,Villarreal CF,Kiko Femenía,DF,3,0,0,0,2,2,"['-', '-', '2', 0, 0]",0,0,2,0,0,0.4,1180000
12,Villarreal CF,Aïssa Mandi,DF,3,0,0,0,2,2,"['2', '-', '-', 0, 0]",2,0,0,0,0,0.4,970000
12,Villarreal CF,Jorge Cuenca,DF,3,0,1,1,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,1040000
12,Villarreal CF,Álex Baena,MD,3,0,1,0,25,8.3,"['19', '4', '2', 0, 0]",19,4,2,0,0,5.0,3840000
12,Villarreal CF,Parejo,MD,2,100,0,0,21,7,"['10', '8', '3', 0, 0]",10,8,3,0,0,4.2,16620000
12,Villarreal CF,Yéremi Pino,MD,3,100,0,0,16,5.3,"['7', '8', '1', 0, 0]",7,8,1,0,0,3.2,8750000
12,Villarreal CF,Capoue,MD,3,100,0,0,14,4.7,"['5', '4', '5', 0, 0]",5,4,5,0,0,2.8,5410000
12,Villarreal CF,Samu Chukwueze,MD,3,0,0,1,11,3.7,"['5', '2', '4', 0, 0]",5,2,4,0,0,2.2,3410000
12,Villarreal CF,Lo Celso,MD,3,67,2,0,9,4.5,"['-', '3', '6', 0, 0]",0,3,6,0,0,1.8,9380000
12,Villarreal CF,Coquelin,MD,1,33,0,0,9,3,"['6', '2', '1', 0, 0]",6,2,1,0,0,1.8,3590000
12,Villarreal CF,Morlanes,MD,1,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,710000
12,Villarreal CF,Alberto Moreno,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,920000
12,Villarreal CF,Carlo Adriano,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,330000
12,Villarreal CF,Trigueros,MD,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,2810000
12,Villarreal CF,Nicolas Jackson,DL,0,67,0,0,14,4.7,"['10', '2', '2', 0, 0]",10,2,2,0,0,2.8,4480000
12,Villarreal CF,Gerard Moreno,DL,0,100,0,0,13,4.3,"['2', '6', '5', 0, 0]",2,6,5,0,0,2.6,19120000
12,Villarreal CF,Morales,DL,0,33,0,0,7,2.3,"['2', '2', '3', 0, 0]",2,2,3,0,0,1.4,7220000
12,Villarreal CF,Danjuma,DL,0,0,0,0,0,0,"['-', '-', '-', 0, 0]",0,0,0,0,0,0.0,7860000
