Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_24,J_25,J_26,J_27,J_28,Avg_last_5_games
1,Athletic Club,Unai Simón,PT,113,4.7,3800000,86,"['1', '7', '-1', '2', '5']",1,7,-1,2,5,2.8
1,Athletic Club,Agirrezabala,PT,20,5,470000,14,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
1,Athletic Club,Ezkieta,PT,0,0,200000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
1,Athletic Club,Iñigo Martínez,DF,115,5.5,6580000,71,"['-', '6', '0', '7', '-']",0,6,0,7,0,2.6
1,Athletic Club,Daniel Vivian,DF,92,5.8,3210000,54,"['5', '13', '2', '2', '4']",5,13,2,2,4,5.2
1,Athletic Club,Lekue,DF,82,3.6,1740000,75,"['0', '-', '3', '-', '-']",0,0,3,0,0,0.6
1,Athletic Club,De Marcos,DF,73,5.2,1940000,39,"['-', '8', '-', '3', '2']",0,8,0,3,2,2.6
1,Athletic Club,Yeray Álvarez,DF,72,4.8,2970000,54,"['-', '-', '4', '5', '4']",0,0,4,5,4,2.6
1,Athletic Club,Balenziaga,DF,71,3.1,1660000,75,"['1', '-', '-1', '-', '3']",1,0,-1,0,3,0.6
1,Athletic Club,Yuri Berchiche,DF,24,4.8,4280000,11,"['8', '5', '-', '5', '4']",8,5,0,5,4,4.4
1,Athletic Club,Unai Núñez,DF,20,2.5,570000,21,"['-1', '-', '-', '-', '-']",-1,0,0,0,0,-0.2
1,Athletic Club,Álex Petxarroman,DF,14,1.6,360000,0,"['0', '-', '-', '2', '-']",0,0,0,2,0,0.4
1,Athletic Club,Capa,DF,0,0,680000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
1,Athletic Club,Muniain,MD,171,6.8,10160000,86,"['8', '16', '-', '5', '9']",8,16,0,5,9,7.6
1,Athletic Club,Álex Berenguer,MD,91,3.6,4150000,64,"['10', '9', '-', '12', '4']",10,9,0,12,4,7.0
1,Athletic Club,Unai Vencedor,MD,80,3.3,2330000,79,"['-', '2', '0', '4', '5']",0,2,0,4,5,2.2
1,Athletic Club,Dani García,MD,69,2.8,1490000,79,"['1', '6', '2', '-', '-']",1,6,2,0,0,1.8
1,Athletic Club,Mikel Vesga,MD,61,2.7,1250000,32,"['2', '5', '4', '11', '2']",2,5,4,11,2,4.8
1,Athletic Club,Nico Williams,MD,60,2.4,5410000,21,"['-', '-', '-1', '3', '3']",0,0,-1,3,3,1.0
1,Athletic Club,Zarraga,MD,59,2.7,1150000,29,"['2', '-', '4', '10', '2']",2,0,4,10,2,3.6
1,Athletic Club,Nico Serrano,MD,34,3.1,770000,11,"['-', '-', '0', '-', '2']",0,0,0,0,2,0.4
1,Athletic Club,Williams,DL,141,5,10820000,82,"['2', '9', '2', '9', '1']",2,9,2,9,1,4.6
1,Athletic Club,Sancet,DL,116,5,6220000,46,"['3', '14', '0', '2', '2']",3,14,0,2,2,4.2
1,Athletic Club,Raúl García,DL,109,4.4,5520000,64,"['8', '1', '2', '-', '2']",8,1,2,0,2,2.6
1,Athletic Club,Villalibre,DL,25,2.1,740000,7,"['3', '-', '2', '2', '-']",3,0,2,2,0,1.4
2,Club Atlético de Madrid,Oblak,PT,84,3,4100000,100,"['0', '9', '8', '6', '1']",0,9,8,6,1,4.8
2,Club Atlético de Madrid,Lecomte,PT,0,0,270000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Mario Hermoso,DF,87,3.8,2570000,68,"['12', '2', '-', '-', '-']",12,2,0,0,0,2.8
2,Club Atlético de Madrid,José Giménez,DF,86,4.8,4210000,64,"['-', '2', '5', '4', '7']",0,2,5,4,7,3.6
2,Club Atlético de Madrid,Savic,DF,84,4.4,3710000,68,"['4', '5', '7', '-', '5']",4,5,7,0,5,4.2
2,Club Atlético de Madrid,Renan Lodi,DF,73,3.5,2690000,32,"['-', '-', '20', '1', '3']",0,0,20,1,3,4.8
2,Club Atlético de Madrid,Felipe,DF,62,3.4,2150000,43,"['-9', '4', '-', '5', '2']",-9,4,0,5,2,0.4
2,Club Atlético de Madrid,Vrsaljko,DF,56,4,2310000,21,"['2', '7', '7', '3', '-']",2,7,7,3,0,3.8
2,Club Atlético de Madrid,Reinildo Mandava,DF,27,3.9,4350000,21,"['2', '6', '7', '2', '4']",2,6,7,2,4,4.2
2,Club Atlético de Madrid,Ferreira Carrasco,MD,132,5.3,8890000,75,"['-', '2', '1', '4', '1']",0,2,1,4,1,1.6
2,Club Atlético de Madrid,Rodrigo de Paul,MD,126,4.8,6930000,64,"['4', '-', '3', '7', '13']",4,0,3,7,13,5.4
2,Club Atlético de Madrid,Lemar,MD,108,5.4,6950000,54,"['2', '-', '2', '9', '-']",2,0,2,9,0,2.6
2,Club Atlético de Madrid,Kondogbia,MD,100,5.3,3350000,46,"['4', '3', '12', '-', '-']",4,3,12,0,0,3.8
2,Club Atlético de Madrid,Marcos Llorente,MD,87,4.4,7130000,71,"['2', '2', '6', '11', '2']",2,2,6,11,2,4.6
2,Club Atlético de Madrid,Koke,MD,82,3.7,4570000,75,"['3', '5', '-', '-', '1']",3,5,0,0,1,1.8
2,Club Atlético de Madrid,Daniel Wass,MD,76,3.8,3690000,68,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Héctor Herrera,MD,66,3.9,1930000,21,"['-', '6', '6', '1', '3']",0,6,6,1,3,3.2
2,Club Atlético de Madrid,Carlos Martín,MD,3,3,300000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Club Atlético de Madrid,Javi Serrano,MD,-4,-1.3,420000,0,"['-', '1', '-', '2', '-7']",0,1,0,2,-7,-0.8
2,Club Atlético de Madrid,Correa,DL,166,5.9,12440000,64,"['16', '10', '3', '6', '2']",16,10,3,6,2,7.4
2,Club Atlético de Madrid,Luis Suárez,DL,132,4.9,10280000,61,"['2', '8', '2', '2', '3']",2,8,2,2,3,3.4
2,Club Atlético de Madrid,João Félix,DL,121,6.1,12670000,36,"['7', '14', '6', '16', '9']",7,14,6,16,9,10.4
2,Club Atlético de Madrid,Griezmann,DL,97,5.1,12030000,57,"['-', '-', '3', '8', '2']",0,0,3,8,2,2.6
2,Club Atlético de Madrid,Matheus Cunha,DL,91,4.6,5990000,18,"['8', '-', '-', '-', '-']",8,0,0,0,0,1.6
3,CA Osasuna,Sergio Herrera,PT,128,4.7,3990000,96,"['9', '-1', '6', '8', '2']",9,-1,6,8,2,4.8
3,CA Osasuna,Juan Pérez,PT,-2,-2,220000,4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
3,CA Osasuna,David García Zub.,DF,151,5.8,5720000,93,"['5', '2', '6', '6', '2']",5,2,6,6,2,4.2
3,CA Osasuna,Nacho Vidal,DF,114,4.4,2730000,89,"['4', '5', '5', '7', '0']",4,5,5,7,0,4.2
3,CA Osasuna,Manu Sánchez,DF,88,3.5,1980000,68,"['2', '2', '3', '2', '-']",2,2,3,2,0,1.8
3,CA Osasuna,Unai García,DF,61,3.8,940000,46,"['-', '-', '-', '-', '5']",0,0,0,0,5,1.0
3,CA Osasuna,José Ángel Cote,DF,56,3.1,970000,29,"['-', '4', '3', '-', '-1']",0,4,3,0,-1,1.2
3,CA Osasuna,Juan Cruz,DF,52,3.1,1100000,57,"['5', '0', '2', '5', '2']",5,0,2,5,2,2.8
3,CA Osasuna,Aridane Hernández,DF,23,2.9,1390000,21,"['-', '-', '-', '4', '4']",0,0,0,4,4,1.6
3,CA Osasuna,Ramalho,DF,5,5,250000,4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
3,CA Osasuna,Unai Dufur,DF,2,2,220000,4,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
3,CA Osasuna,Jesús Areso,DF,0,0,280000,7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
3,CA Osasuna,Rubén García,MD,128,4.7,6550000,86,"['12', '4', '5', '9', '1']",12,4,5,9,1,6.2
3,CA Osasuna,Jon Moncayola,MD,121,4.5,4330000,89,"['13', '2', '3', '1', '1']",13,2,3,1,1,4.0
3,CA Osasuna,Lucas Torró,MD,119,4.8,4560000,89,"['2', '8', '4', '4', '2']",2,8,4,4,2,4.0
3,CA Osasuna,Roberto Torres,MD,79,4,2770000,18,"['2', '4', '4', '-', '2']",2,4,4,0,2,2.4
3,CA Osasuna,Brasanac,MD,72,2.8,1120000,71,"['6', '0', '2', '4', '1']",6,0,2,4,1,2.6
3,CA Osasuna,Javi Martínez Calvo,MD,66,3.5,920000,21,"['7', '2', '4', '2', '4']",7,2,4,2,4,3.8
3,CA Osasuna,Kike Barja,MD,39,2.8,1350000,29,"['-', '1', '2', '-', '-']",0,1,2,0,0,0.6
3,CA Osasuna,Oier,MD,24,1.3,430000,18,"['1', '-', '-', '-', '-']",1,0,0,0,0,0.2
3,CA Osasuna,Iñigo Pérez,MD,15,2.5,350000,7,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
3,CA Osasuna,Iker Benito,MD,4,1.3,280000,4,"['-', '-', '-', '-', '0']",0,0,0,0,0,0.0
