Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_31,J_32,J_33,J_34,J_35,Avg_last_5_games
7,Granada CF,Luís Maximiano,PT,148,4.6,2530000,91,"['2', '7', '-1', '5', '5']",2,7,-1,5,5,3.6
7,Granada CF,Aarón Escandell,PT,12,3,310000,9,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,João Costa,PT,0,0,180000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Ángel Jiménez,PT,0,0,210000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Germán Sánchez,DF,90,3.1,1350000,71,"['-4', '-', '0', '6', '2']",-4,0,0,6,2,0.8
7,Granada CF,Carlos Neva,DF,85,3.3,1220000,69,"['4', '2', '2', '6', '14']",4,2,2,6,14,5.6
7,Granada CF,Sergio Escudero,DF,85,3.4,1100000,37,"['-', '-', '1', '-', '-']",0,0,1,0,0,0.2
7,Granada CF,Quini,DF,71,2.4,710000,69,"['1', '5', '2', '-', '7']",1,5,2,0,7,3.0
7,Granada CF,Domingos Duarte,DF,56,3.1,1540000,46,"['4', '9', '0', '-', '2']",4,9,0,0,2,3.0
7,Granada CF,Víctor Díaz,DF,53,2.8,830000,43,"['0', '4', '-', '-', '0']",0,4,0,0,0,0.8
7,Granada CF,Raúl Torrente,DF,48,3,720000,43,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4
7,Granada CF,Arias,DF,29,2.9,570000,9,"['-', '-', '-', '1', '2']",0,0,0,1,2,0.6
7,Granada CF,Pepe Sánchez,DF,0,0,230000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Sergio Barcia,DF,0,0,240000,3,"['-', '-', '-', '0', '-']",0,0,0,0,0,0.0
7,Granada CF,Neyder Lozano,DF,0,0,280000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Luis Milla,MD,173,5.6,7800000,86,"['4', '7', '4', '5', '2']",4,7,4,5,2,4.4
7,Granada CF,Darwin Machís,MD,116,4.6,5350000,46,"['5', '4', '2', '14', '-2']",5,4,2,14,-2,4.6
7,Granada CF,Antonio Puertas,MD,113,3.8,1640000,63,"['3', '1', '-1', '2', '11']",3,1,-1,2,11,3.2
7,Granada CF,Montoro,MD,83,3.5,980000,37,"['2', '4', '2', '2', '-']",2,4,2,2,0,2.0
7,Granada CF,Gonalons,MD,80,3.6,1250000,51,"['-', '-', '-', '3', '6']",0,0,0,3,6,1.8
7,Granada CF,Rochina,MD,61,4.1,1040000,23,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Álex Collado,MD,52,3.7,1670000,29,"['11', '4', '2', '5', '2']",11,4,2,5,2,4.8
7,Granada CF,Alberto Soro,MD,43,2.9,480000,20,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Petrovic,MD,42,3.2,1060000,26,"['4', '8', '-', '6', '4']",4,8,0,6,4,4.4
7,Granada CF,Raba,MD,23,2.6,420000,0,"['-', '2', '4', '-', '-']",0,2,4,0,0,1.2
7,Granada CF,Isma Ruiz,MD,18,2.3,270000,9,"['0', '-', '2', '-', '-']",0,0,2,0,0,0.4
7,Granada CF,Yan Eteki,MD,14,1.6,340000,6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Daniel Plomer,MD,0,0,240000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
7,Granada CF,Jorge Molina,DL,174,5.4,4480000,46,"['5', '-', '7', '4', '18']",5,0,7,4,18,6.8
7,Granada CF,Luis Javier Suárez,DL,159,4.7,6400000,91,"['-', '3', '14', '6', '10']",0,3,14,6,10,6.6
7,Granada CF,Bacca,DL,45,2.8,850000,11,"['-', '2', '2', '-', '-']",0,2,2,0,0,0.8
7,Granada CF,Myrto Uzuni,DL,33,2.5,1050000,23,"['2', '3', '-', '2', '9']",2,3,0,2,9,3.2
7,Granada CF,Matías Arezo,DL,13,1.9,1010000,3,"['1', '-', '-', '2', '-']",1,0,0,2,0,0.6
