Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_25,J_26,J_27,J_28,J_29,Avg_last_5_games
19,RC Celta de Vigo,Matías Dituro,PT,143,4.9,4700000,100,"['2', '5', '0', '2', '7']",2,5,0,2,7,3.2
19,RC Celta de Vigo,Rubén Blanco,PT,0,0,340000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
19,RC Celta de Vigo,Javi Galán,DF,120,4.3,4590000,97,"['9', '2', '1', '3', '-']",9,2,1,3,0,3.0
19,RC Celta de Vigo,Hugo Mallo,DF,87,4.1,3060000,72,"['5', '3', '-2', '-', '9']",5,3,-2,0,9,3.0
19,RC Celta de Vigo,Aidoo,DF,79,3.4,2170000,72,"['4', '2', '-1', '3', '6']",4,2,-1,3,6,2.8
19,RC Celta de Vigo,Néstor Araujo,DF,78,3,1920000,72,"['3', '1', '1', '2', '2']",3,1,1,2,2,1.8
19,RC Celta de Vigo,Jeison Murillo,DF,52,3.5,1220000,38,"['-', '-', '-', '-', '4']",0,0,0,0,4,0.8
19,RC Celta de Vigo,Kevin Vázquez,DF,37,4.6,770000,24,"['-', '-', '-', '5', '-']",0,0,0,5,0,1.0
19,RC Celta de Vigo,Carlos Domínguez,DF,20,4,360000,10,"['2', '-', '-', '-', '-']",2,0,0,0,0,0.4
19,RC Celta de Vigo,José Fontán,DF,11,1.8,350000,10,"['-', '-', '-', '-', '5']",0,0,0,0,5,1.0
19,RC Celta de Vigo,Denis Suárez,MD,136,4.7,5810000,86,"['4', '4', '8', '4', '3']",4,4,8,4,3,4.6
19,RC Celta de Vigo,Brais Méndez,MD,131,4.7,5350000,93,"['4', '4', '-1', '2', '6']",4,4,-1,2,6,3.0
19,RC Celta de Vigo,Fran Beltrán,MD,120,4.1,4310000,79,"['6', '5', '3', '7', '5']",6,5,3,7,5,5.2
19,RC Celta de Vigo,Franco Cervi,MD,107,4.1,3970000,52,"['14', '2', '3', '-', '-']",14,2,3,0,0,3.8
19,RC Celta de Vigo,Renato Tapia,MD,69,3,1790000,41,"['2', '-', '4', '-', '1']",2,0,4,0,1,1.4
19,RC Celta de Vigo,Nolito,MD,65,2.5,1650000,45,"['-', '2', '-', '1', '2']",0,2,0,1,2,1.0
19,RC Celta de Vigo,Augusto Solari,MD,35,1.8,490000,7,"['-', '4', '2', '2', '-']",0,4,2,2,0,1.6
19,RC Celta de Vigo,Orbelín Pineda,MD,2,2,1850000,0,"['2', '-', '-', '-', '2']",2,0,0,0,2,0.8
19,RC Celta de Vigo,Gabriel Veiga,MD,4,2,250000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
19,RC Celta de Vigo,Hugo Álvarez,MD,0,0,250000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
19,RC Celta de Vigo,Holsgrove,MD,0,0,250000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
19,RC Celta de Vigo,Alfonso González,MD,0,0,430000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
19,RC Celta de Vigo,Iago Aspas,DL,214,7.6,17210000,93,"['2', '5', '20', '6', '6']",2,5,20,6,6,7.8
19,RC Celta de Vigo,Santi Mina,DL,143,5.1,7900000,90,"['2', '4', '3', '3', '2']",2,4,3,3,2,2.8
19,RC Celta de Vigo,Thiago Galhardo,DL,69,3,1700000,14,"['3', '2', '10', '2', '4']",3,2,10,2,4,4.2
19,RC Celta de Vigo,Íker Losada,DL,0,0,310000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
19,RC Celta de Vigo,Miguel Rodríguez,DL,0,0,200000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
19,RC Celta de Vigo,Lautaro de León,DL,0,0,350000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
