Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_27,J_28,J_29,J_30,J_31,Avg_last_5_games
2,Real Betis Balompié,Rui Silva,PT,68,4,1520000,55,"['-', '8', '-', '-', '-']",0,8,0,0,0,1.6
2,Real Betis Balompié,Claudio Bravo,PT,43,3.1,740000,45,"['1', '-', '8', '2', '3']",1,0,8,2,3,2.8
2,Real Betis Balompié,Joel Robles,PT,0,0,210000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Real Betis Balompié,Álex Moreno,DF,113,4.9,5090000,71,"['-', '-', '-', '16', '3']",0,0,0,16,3,3.8
2,Real Betis Balompié,Édgar González,DF,86,4.5,2350000,42,"['-', '2', '-', '-', '-']",0,2,0,0,0,0.4
2,Real Betis Balompié,Héctor Bellerín,DF,83,4,3060000,65,"['-', '-', '5', '7', '3']",0,0,5,7,3,3.0
2,Real Betis Balompié,Marc Bartra,DF,76,4.2,2580000,58,"['2', '2', '8', '2', '4']",2,2,8,2,4,3.6
2,Real Betis Balompié,Víctor Ruiz,DF,63,3.7,1150000,52,"['2', '-', '-', '4', '-']",2,0,0,4,0,1.2
2,Real Betis Balompié,Pezzella,DF,61,3.8,750000,48,"['-', '5', '2', '-', '8']",0,5,2,0,8,3.0
2,Real Betis Balompié,Juan Miranda,DF,45,4.5,950000,26,"['-', '7', '6', '-', '-']",0,7,6,0,0,2.6
2,Real Betis Balompié,Martín Montoya,DF,26,4.3,740000,19,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Real Betis Balompié,Sabaly,DF,13,2.6,910000,13,"['2', '5', '-', '-', '2']",2,5,0,0,2,1.8
2,Real Betis Balompié,Kike Hermoso,DF,13,13,320000,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Real Betis Balompié,Fekir,MD,181,6.7,12510000,84,"['6', '-4', '-', '-', '7']",6,-4,0,0,7,1.8
2,Real Betis Balompié,Canales,MD,159,5.9,11850000,84,"['-', '8', '3', '-', '2']",0,8,3,0,2,2.6
2,Real Betis Balompié,William Carvalho,MD,129,4.8,6050000,55,"['4', '2', '4', '10', '-']",4,2,4,10,0,4.0
2,Real Betis Balompié,Guido Rodríguez,MD,119,4.6,4680000,74,"['3', '4', '7', '5', '4']",3,4,7,5,4,4.6
2,Real Betis Balompié,Tello,MD,72,3.6,1350000,13,"['8', '-', '-', '-', '11']",8,0,0,0,11,3.8
2,Real Betis Balompié,Guardado,MD,69,2.9,910000,45,"['1', '-', '-', '2', '5']",1,0,0,2,5,1.6
2,Real Betis Balompié,Rodrigo Sánchez,MD,60,3.5,970000,29,"['-', '-', '-', '4', '-']",0,0,0,4,0,0.8
2,Real Betis Balompié,Joaquín,MD,48,3.2,1110000,6,"['7', '-', '2', '5', '4']",7,0,2,5,4,3.6
2,Real Betis Balompié,Aitor Ruibal,MD,37,2.2,900000,26,"['1', '3', '-', '5', '-']",1,3,0,5,0,1.8
2,Real Betis Balompié,Paul Akouokou,MD,23,3.3,440000,16,"['1', '5', '4', '-', '-']",1,5,4,0,0,2.0
2,Real Betis Balompié,Camarasa,MD,16,2.3,280000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Real Betis Balompié,Diego Lainez,MD,8,1.3,430000,3,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4
2,Real Betis Balompié,Yassin Fekir,MD,0,0,290000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
2,Real Betis Balompié,Juanmi Jiménez,DL,169,6.5,11040000,68,"['2', '1', '5', '20', '-1']",2,1,5,20,-1,5.4
2,Real Betis Balompié,Willian José,DL,120,4.6,6160000,52,"['2', '-', '-', '2', '2']",2,0,0,2,2,1.2
2,Real Betis Balompié,Borja Iglesias,DL,118,4.5,8690000,45,"['2', '11', '2', '-', '10']",2,11,2,0,10,5.0
2,Real Betis Balompié,Raúl García de Haro,DL,0,0,230000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
