Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_33,J_34,J_35,J_36,J_37,Avg_last_5_games
16,Deportivo Alavés,Pacheco,PT,122,3.6,1820000,92,"['-1', '4', '0', '3', '0']",-1,4,0,3,0,1.2
16,Deportivo Alavés,Sivera,PT,8,2.7,420000,5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
16,Deportivo Alavés,Owono,PT,3,3,210000,3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
16,Deportivo Alavés,Laguardia,DF,137,4,2690000,92,"['4', '12', '-1', '4', '5']",4,12,-1,4,5,4.8
16,Deportivo Alavés,Rubén Duarte,DF,121,3.7,1860000,81,"['-1', '7', '-', '5', '2']",-1,7,0,5,2,2.6
16,Deportivo Alavés,Lejeune,DF,98,3.4,1730000,78,"['-', '4', '1', '5', '3']",0,4,1,5,3,2.6
16,Deportivo Alavés,Martín Aguirregabiria,DF,61,2.7,640000,43,"['-1', '2', '2', '1', '-']",-1,2,2,1,0,0.8
16,Deportivo Alavés,Miazga,DF,42,3.8,490000,24,"['-', '-', '1', '1', '2']",0,0,1,1,2,0.8
16,Deportivo Alavés,Nahuel Tenaglia,DF,42,3.2,920000,30,"['-2', '-', '-', '-', '-']",-2,0,0,0,0,-0.4
16,Deportivo Alavés,Ximo Navarro,DF,32,1.9,580000,41,"['-', '2', '-7', '-', '1']",0,2,-7,0,1,-0.8
16,Deportivo Alavés,Javi López Carballo,DF,13,1.6,280000,11,"['2', '-', '2', '-', '-']",2,0,2,0,0,0.8
16,Deportivo Alavés,Saúl García,DF,3,3,280000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
16,Deportivo Alavés,Alexandru Tirlea,DF,2,2,250000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
16,Deportivo Alavés,Keller,DF,0,0,250000,0,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
16,Deportivo Alavés,Luis Rioja,MD,119,3.2,2430000,97,"['2', '2', '2', '6', '4']",2,2,2,6,4,3.2
16,Deportivo Alavés,Mamadou Loum,MD,109,3.5,1610000,68,"['-', '5', '2', '4', '-']",0,5,2,4,0,2.2
16,Deportivo Alavés,Edgar Méndez,MD,90,2.8,1020000,46,"['2', '2', '0', '-', '2']",2,2,0,0,2,1.2
16,Deportivo Alavés,Gonzalo Escalante,MD,80,4.7,3080000,41,"['0', '10', '-', '8', '-1']",0,10,0,8,-1,3.4
16,Deportivo Alavés,Toni Moya,MD,80,3,780000,46,"['2', '-', '3', '-', '-']",2,0,3,0,0,1.0
16,Deportivo Alavés,Manu García Alonso,MD,77,3.3,720000,24,"['1', '2', '-', '-', '2']",1,2,0,0,2,1.0
16,Deportivo Alavés,Tomás Pina,MD,72,2.5,690000,43,"['2', '2', '2', '2', '-']",2,2,2,2,0,1.6
16,Deportivo Alavés,Pere Pons,MD,56,2.2,600000,43,"['-', '4', '2', '-', '3']",0,4,2,0,3,1.8
16,Deportivo Alavés,Jason,MD,50,2.8,810000,27,"['2', '2', '-', '11', '0']",2,2,0,11,0,3.0
16,Deportivo Alavés,Facundo Pellistri,MD,41,2,430000,16,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
16,Deportivo Alavés,Tomás Mendes,MD,0,0,200000,0,"['-', '-', '2', '-', '-']",0,0,2,0,0,0.4
16,Deportivo Alavés,Joselu,DL,255,6.9,13390000,95,"['4', '9', '4', '10', '10']",4,9,4,10,10,7.4
16,Deportivo Alavés,Miguel de la Fuente,DL,56,2.7,480000,24,"['2', '-', '-', '10', '1']",2,0,0,10,1,2.6
16,Deportivo Alavés,Manu Vallejo,DL,50,2.6,1060000,5,"['-', '-', '2', '-', '1']",0,0,2,0,1,0.6
16,Deportivo Alavés,Guidetti,DL,27,2.7,380000,5,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0
16,Deportivo Alavés,Marc Tenas,DL,6,3,160000,0,"['-', '-', '-', '-', '2']",0,0,0,0,2,0.4
