Team_id,Team,Player,Position,Matchs,On_start_%,Goals,Assists,Total_Points,Points_Average,Last_5_games_points,J_32,J_33,J_34,J_35,J_36,Avg_last_5_games,Value
9,Rayo Vallecano de Madrid,Dimitrievski,PT,34,81,2,2,146,4.9,"['9', '11', '2', '11', '-1']",9,11,2,11,-1,6.4,2620000
9,Rayo Vallecano de Madrid,Luca Zidane,PT,33,19,1,2,11,1.6,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,460000
9,Rayo Vallecano de Madrid,Catena,DF,33,94,1,0,171,5,"['8', '8', '5', '7', '0']",8,8,5,7,0,5.6,3690000
9,Rayo Vallecano de Madrid,Fran García,DF,34,92,6,3,122,3.7,"['5', '3', '4', '6', '-2']",5,3,4,6,-2,3.2,2890000
9,Rayo Vallecano de Madrid,Balliu,DF,34,92,1,2,114,3.5,"['-', '4', '-', '5', '-1']",0,4,0,5,-1,1.6,2220000
9,Rayo Vallecano de Madrid,Saveljich,DF,30,58,0,0,69,3.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,860000
9,Rayo Vallecano de Madrid,Nikola Maras,DF,33,28,0,0,44,2.9,"['5', '6', '1', '2', '0']",5,6,1,2,0,2.8,780000
9,Rayo Vallecano de Madrid,Mario Hernández,DF,34,11,2,4,26,3.3,"['4', '1', '2', '-', '-']",4,1,2,0,0,1.4,590000
9,Rayo Vallecano de Madrid,Kevin Rodrigues,DF,32,11,3,9,20,1.8,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,500000
9,Rayo Vallecano de Madrid,Álvaro García,MD,21,89,0,0,185,5.4,"['4', '11', '6', '2', '5']",4,11,6,2,5,5.6,6700000
9,Rayo Vallecano de Madrid,Trejo,MD,30,67,7,2,164,5.1,"['2', '4', '5', '7', '-']",2,4,5,7,0,3.6,6060000
9,Rayo Vallecano de Madrid,Comesaña,MD,32,89,3,0,139,4.1,"['5', '2', '2', '5', '-1']",5,2,2,5,-1,2.6,4760000
9,Rayo Vallecano de Madrid,Óscar Valentín,MD,26,75,0,0,135,4.1,"['5', '3', '5', '3', '4']",5,3,5,3,4,4.0,2760000
9,Rayo Vallecano de Madrid,Isi Palazón,MD,29,75,1,1,125,3.7,"['6', '4', '2', '3', '-']",6,4,2,3,0,3.0,3340000
9,Rayo Vallecano de Madrid,Pathé Ciss,MD,15,28,0,0,97,3.3,"['-', '-', '-', '4', '0']",0,0,0,4,0,0.8,1680000
9,Rayo Vallecano de Madrid,Bebé,MD,20,14,6,0,97,3.6,"['4', '5', '3', '5', '-']",4,5,3,5,0,3.4,2510000
9,Rayo Vallecano de Madrid,Unai López,MD,12,33,0,0,73,2.8,"['2', '2', '2', '1', '6']",2,2,2,1,6,2.6,1150000
9,Rayo Vallecano de Madrid,Mario Suárez,MD,7,19,0,0,27,2.3,"['-', '2', '-', '8', '-']",0,2,0,8,0,2.0,940000
9,Rayo Vallecano de Madrid,Merquelanz,MD,27,8,1,2,13,3.3,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,430000
9,Rayo Vallecano de Madrid,Álvaro Aguirre,MD,11,0,0,0,2,2,"['-', '-', '-', '-', '-']",0,0,0,0,0,0.0,210000
9,Rayo Vallecano de Madrid,Sergi Guardiola,DL,8,53,1,0,126,4.2,"['9', '1', '2', '-', '9']",9,1,2,0,9,4.2,4640000
9,Rayo Vallecano de Madrid,Randy Nteka,DL,4,39,0,0,101,3.2,"['-', '2', '2', '2', '4']",0,2,2,2,4,2.0,1880000
9,Rayo Vallecano de Madrid,Falcao,DL,10,19,0,0,92,4.6,"['-', '-', '9', '1', '3']",0,0,9,1,3,2.6,4360000
9,Rayo Vallecano de Madrid,Mamadou Sylla,DL,7,14,0,0,54,2.3,"['-', '-', '-', '-', '3']",0,0,0,0,3,0.6,750000
