Player,Matchs,Goals,Assists
Sergio Herrera,36,0,0
David García,35,4,0
Jon Moncayola,36,2,3
Nacho Vidal,35,0,1
Lucas Torró,33,1,0
Rubén García,37,1,6
Darko Brašanac,35,1,2
Manuel Sánchez,33,1,3
Juan Cr,23,0,0
Ezequiel Ávila,36,6,1
Ante Budimir,28,8,2
Kike,33,5,1
Unai García,18,0,0
Aridane Hernández,15,0,0
José Ángel,23,1,1
Javi Martínez,26,1,1
Kike Barja,21,2,0
Oier Sanjurjo,25,1,0
Roberto Torres,28,2,2
Iñigo Pérez,10,1,0
Jonás Ramalho,3,0,0
Jesús Areso,3,0,0
Juan Pérez,2,0,0
Iker Benito,4,0,0
Robert Ibáñez,4,0,0
Unai Dufur,1,0,0
Javier Ontiveros,3,0,0
Barbero,6,0,0
Jaume Grau,1,0,0
Pau Martínez,0,0,0
Yoel Ramírez,0,0,0
Dario Ramos,0,0,0
Leandro Cabrera,37,2,0
Diego López,36,0,0
Sergi Darder,36,3,9
Raúl ,34,17,3
Sergi Gómez,31,1,2
Pedrosa,31,1,1
Javi Puado,30,4,1
Adri Embarba,32,0,2
Aleix Vidal,31,2,0
Óscar Gil,22,0,2
Yangel Herrera,23,1,1
Keidi Bare,25,1,1
Óscar Melendo,21,0,0
Fernando Calero,16,0,0
Tonny Vilhena,17,1,1
Manu Morlanes,27,2,0
David López,18,0,0
Nico Ribaudo,31,2,0
Loren Morón,21,1,0
Landry Dimata,17,0,0
Wu Lei,23,1,0
Fran Mérida,10,0,0
Dídac Vilà,9,0,0
Rubén,4,0,1
Oier Olazábal,2,0,0
Joan García,2,0,0
Miguel Ju,2,0,0
Lluís Recasens,1,0,0
Daniel Villahermosa,1,0,0
Jofre,3,0,1
Gori,1,0,0
Álvaro Vadillo,3,0,0
Victor Perea,1,0,0
Luca Koleosho,1,0,0
Álvaro García,0,0,0
Aleix Gorjon,0,0,0
Roger Martínez,0,0,0
Alejandro Pérez,0,0,0
Sergio Busquets,36,2,0
Marc-André t,35,0,0
Jordi Alba,30,2,10
Frenkie ,32,3,3
Gavi Paez,34,2,5
Ronald Araújo,30,4,0
Gerard Piqué,27,1,0
Eric García,26,0,0
Memphis Depay,28,12,2
Sergiño Dest,21,0,3
Ferrán Torres,18,4,4
Ousmane Dembélé,21,1,13
Dani Alves,14,1,3
Pierre-Emerick Aubameyang,17,11,1
Nicolás González,27,2,1
Pedri,12,3,1
Óscar Mingueza,19,0,1
Clément Lenglet,21,0,1
Luuk ,21,6,0
Abdessamad Ezzalzouli,10,1,0
Philippe Coutinho,12,2,0
Sergi Roberto,9,2,1
Adama Traoré,11,0,2
Jutglà,6,1,0
Ansu Fati,10,4,0
Neto,3,0,0
Antoine Griezmann,3,0,0
Martin Braithwaite,4,2,1
Riqui Puig,15,1,0
Yusuf Demir,6,0,0
Alejandro Balde,5,0,0
Sergio Agüero,4,1,0
Ilias Akhomach,2,0,0
Emerson,3,0,0
Samuel Umtiti,1,0,0
Alvaro Sanz,2,0,0
Estanis,1,0,0
Mika Màrmol,1,0,0
Lazar Carević,0,0,0
Arnau Comas,0,0,0
Lucas ,0,0,0
Guillem Jaime,0,0,0
Rey Manaj,0,0,0
Jandro Orellana,0,0,0
Iñaki Pe,0,0,0
Miralem Pjanić,0,0,0
Arnau Tenas,0,0,0
David Soria,38,0,0
Djené,35,0,1
Nemanja Maksimović,35,1,2
Enes Ünal,37,16,1
Mathías Olivera,32,1,3
Damián Suárez,35,0,3
Jorge Cuenca,32,1,0
Stefan Mitrović,32,1,0
Mauro Arambarri,31,0,5
Carles Aleñá,33,1,2
Sandro Ramírez,29,3,0
Borja Mayoral,18,6,1
Florentino Luís,22,0,1
Óscar Rodrígu,18,0,1
Iglesias,20,0,1
Jakub Jankto,14,0,2
Okay Yokuşlu,11,0,0
Erick Cabaco,10,0,1
Jaime Mata,22,1,0
Darío Poveda,15,1,0
David Timor,7,0,0
Allan Nyom,5,0,0
Gonzalo Villar,10,0,1
José Ju,7,0,0
Jonathan Silva,9,0,0
Vitolo,7,0,0
Emmanuel Amankw,3,0,1
Chema,1,0,0
Marc Cucurella,1,0,0
Hugo Duro,1,0,0
Diego Conde,1,0,0
Ángel Algobia,0,0,0
Gastón Álvarez,0,0,0
Chinchu,0,0,0
John Joe,0,0,0
Diego López,0,0,0
Ignasi Miquel,0,0,0
Rubén Yáñez,0,0,0
Thibaut Courtois,36,0,0
Éder Militão,34,1,2
Karim Benzema,32,27,12
Casemiro,32,1,3
Vinicius Júnior,35,17,10
David Alaba,30,2,3
Toni Kroos,28,1,3
Luka Modrić,28,2,8
Lucas Vázquez,29,3,0
Ferland Mendy,22,2,1
Federico Valverde,31,0,1
Marco Asensio,31,10,0
Nacho,28,3,0
Dani Carvajal,24,1,3
Rodrygo,32,4,4
Eduardo Camavinga,25,2,1
Eden Hazard,18,0,1
Marcelo,11,0,2
Jesús Vallejo,5,0,0
Gareth Balew,5,1,0
Mariano,9,1,1
Miguel Gutiérrez,3,0,1
Dani Ceballos,11,0,0
Isco,13,1,0
Andriy Lunin,2,0,0
Luka Jović,15,1,3
Blanco,1,0,0
Peter González,3,0,0
Mario Gila,2,0,0
Sergio Santos,1,0,0
Latasa,1,0,0
Toni Fuidias,0,0,0
Luis López,0,0,0
Álvaro Odriozola,0,0,0
Diego Piñeiro,0,0,0
Rafa,0,0,0
Catena,36,2,2
Iván Balliu,35,1,2
Francisco Garcia,34,1,0
Álvaro García,36,7,4
Santi Comesaña,35,1,2
Stole Dimitrievski,31,0,0
Óscar Valentín,35,0,0
Isaac Palaz,34,2,4
Óscar Trejo,32,3,9
Esteban Saveljich,21,0,0
Sergi Guardiola,32,8,2
Randy Ntekja,34,3,0
Unai López,27,0,0
Pathé Ciss,31,2,1
Nikola Maraš,16,0,0
Radamel Falcao,22,6,0
Mario Suárez,14,0,0
Luca Zidane,8,0,0
Bebé,29,1,2
Kévin Rodrigues,13,0,0
Mario Hernández,9,1,0
Martín Merquelanz,4,0,0
Mamadou Sylla,12,0,0
Andrés Martín,7,0,0
José Pozo,5,0,0
Alejandro Asensio,2,0,0
Álvaro Aguirre,1,0,0
Yacine Qasmi,1,0,0
Iván Arboleda,0,0,0
Jorge Moreno,0,0,0
Sergio Moreno,0,0,0
Morro,0,0,0
Manuel Navarro,0,0,0
Adrian Quintela,0,0,0
Iker Recio,0,0,0
Martin Valjent,36,0,0
Pablo Maffeo,35,1,4
Dani Rodríguez,36,3,3
Brian Oliván,28,1,0
Iddrisu Baba,26,2,0
Manolo Reina,21,0,0
Jaume Costa,25,0,4
Antonio Sánchez,29,1,0
Ángel Rodríguez,29,3,2
Takefusa Kubo,28,1,0
Antonio Raillo,17,2,0
Salva Sevilla,28,5,3
Franco Russo,19,1,0
Iñigo Ru,22,0,0
Vedat Muriqi,16,5,3
Lee Kangin,30,1,2
Sergio Rico,14,0,0
Rodrigo Battaglia,26,0,0
Amath,19,0,1
Fernando Niño,23,2,0
Abdón Prats,23,3,0
Jordi Mboula,11,0,0
Aleksandar Sedlar,10,0,0
Giovanni González,9,1,0
Joan Sast,7,0,0
Leonardo Román,2,0,0
Lago Junior,6,0,0
Javi,5,0,0
Matthew Hoppe,5,0,1
Aleix Febas,4,0,0
Dominik Greif,1,0,0
Josep Anto,1,0,0
Clément Grenier,5,1,0
Marc Carmo,0,0,0
Marcos Fernánd,0,0,0
Pablo Gálvez,0,0,0
Tomás Giaquinto,0,0,0
Pere Joan,0,0,0
Miguelito,0,0,0
Victor Mollejo,0,0,0
Ferrán Quetglas,0,0,0
Nabil Fekir,34,6,8
Sergio Canales,34,5,8
Guido Rodríguez,32,1,2
Álex Moreno,30,5,3
Juanmi,33,16,4
Marc Bartra,23,1,0
Germán Pezzella,23,1,0
Héctor Bellerín,23,0,2
Rui Silva,22,0,0
William Carvalho,33,2,3
Willian José,32,9,4
Borja Iglesias,33,10,0
Claudio Bravo,17,0,0
Víctor Ruiz,18,0,0
Andrés Guardado,28,0,1
Édgar González,21,1,1
Rodrigo,21,1,2
Aitor Ruibal,19,0,0
Youssouf Sabaly,10,0,1
Juan Miranda,13,0,2
Martín Montoya,6,0,1
Paul Akouokou,8,0,0
Cristian Tello,23,2,2
Joaquín,21,0,1
Diego Lainez,7,0,0
Roberto González,4,0,0
Kike Hermoso,1,1,0
Víctor Camarasa,7,0,0
Calderón,1,0,0
Loren Morón,1,0,0
Raúl,1,0,0
Fran Delgado,0,0,0
Yassin Fekir,0,0,0
Marchena,0,0,0
Rebollo,0,0,0
Joel Robles,0,0,0
Sidnei,0,0,0
Robin ,37,1,1
Álex Remiro,35,0,0
Mikel Merino,34,3,2
Martín Zubimendi,36,2,1
Alexander Isak,32,6,2
Andoni Gorosabel,32,0,4
Aritz Elustondo,30,4,1
David Silva,25,2,4
Alexander Sørloth,33,4,0
Mikel Oyarzabal,22,9,3
Igor Zubeldia,26,0,1
Diego Rico,21,0,0
Adnan Januzaj,33,3,0
Portu,37,1,2
Aihen Muñoz,20,0,0
Joseba Zaldúa,24,0,0
Rafinha,17,1,0
Ander Guevara,17,0,0
Ander Barrenetxea,11,1,1
Asier Illarramendi,8,0,0
Jon Pacheco,10,0,0
Mathew Ryan,3,0,0
Roberto Navarro,6,0,0
Julen Lobete,13,2,0
Naïs Djouahra,7,0,0
Beñat Turrientes,8,0,0
Jon Guridi,8,1,0
Ander Martin,5,0,0
Germán Valera,3,0,0
Jon Bautista,1,0,0
Alex Sola,2,0,0
Cristo,1,0,0
Gaizka Ayesa,0,0,0
Jonathan Gomez,0,0,0
Urko González,0,0,0
Jon Karrikaburu,0,0,0
Unai Marrero,0,0,0
Olasagasti,0,0,0
Pau Torres,33,5,1
Gerónimo Rulli,32,0,0
Daniel Parejo,33,2,10
Raúl Albiol,28,0,0
Manu Trigueros,35,6,4
Étienne Capoue,30,1,1
Juan Foyth,25,1,1
Yeremi Pino,31,6,4
Alfonso Pedraza,28,4,4
Pervis Estupiñán,28,0,1
Arnaut Groeneveld,23,10,3
Aïssa Mandi,17,1,0
Gerard Moreno,17,9,3
Moi Gómez,29,2,2
Boulaye Dia,25,5,5
Alberto Moreno,24,3,2
Samuel Chukwueze,27,3,3
Vicente Iborra,20,0,1
Giovani ,16,1,1
Serge Aurier,19,0,1
Paco Alcácer,18,1,3
Francis Coquelin,20,2,1
Mario Gaspar,12,0,0
Sergio Asenjo,6,0,0
Rubén Peña,7,0,0
Nicolas Jackson,9,0,0
Dani Raba,7,0,0
Carlo,1,0,0
Nikita Iosifov,1,0,0
Iker Álvarez,0,0,0
Arana,0,0,0
José Cabrera,0,0,0
Jorge Cuenca,0,0,0
Filip Jörgensen,0,0,0
Adrián ,0,0,0
Antonio Pacheco,0,0,0
Gonçalo Guedes,36,11,6
Carlos Soler,32,11,5
Omar Alderete,29,2,0
Hugo Guillamón,31,1,0
Dimitri Foulquier,29,0,1
José Lu,24,2,4
Hugo Duro,30,7,1
Maxi Gómez,29,5,1
Mouctar Diakhaby,29,0,1
Gabriel Paulista,19,2,1
Daniel Wass,19,1,1
Giorgi Mamardashvili,18,0,0
Thierry Correia,19,0,1
Jasper Cillessen,17,0,1
Yunus Musah,29,1,0
Uroš Račić,28,0,0
Hélder Costa,22,0,1
Ilaix Moriba,14,0,0
Bryan,13,0,1
Maranhão,29,1,3
Jesus Vazquez,15,0,0
Toni Lato,11,0,1
Denis Cheryshev,17,0,1
Eray Cömert,8,0,0
Jaume Doménech,4,0,0
Cristiano Piccini,6,1,0
Cristhian Mosquera,6,0,0
Koba Koindredi,10,0,0
Ruben Lendinez,4,0,0
Jason,5,0,0
Manu Vallejo,9,0,0
Jesús Santiago,3,0,0
Mario Dominguez,2,0,0
Rubén Sobrino,1,0,0
Pedro Alemañ,0,0,0
Alejandro Blanco,0,0,0
Alessandro Burlamaqui,0,0,0
Cristian,0,0,0
Hugo González,0,0,0
Javier Guerra,0,0,0
José Menargu,0,0,0
Diego Noguerol,0,0,0
Charlie Perez,0,0,0
Lassina Sangare,0,0,0
César Tárrega,0,0,0
Jeremías Ledesma,38,0,0
Alfonso Espino,37,2,2
Álvaro Negredo,34,7,2
Fali,28,0,2
Álex Fernández,32,3,2
Carlos Akapo,25,0,0
Anthony Lozano,31,7,2
Víctor Chust,25,0,0
Rubén Sobrino,33,4,1
Isaac Carcelen,25,0,1
Salvi,23,2,1
Jens Jønsson,22,0,1
Varazdat Haroyan,17,1,0
Tomás Alarcón,23,0,1
Luis Hernández,16,0,0
Rubén Alcaraz,14,2,0
Iván Alejo,20,2,2
Lucas Pérez,15,3,2
Oussama Idrissi,12,1,1
Cala,14,0,0
Fede S,12,0,0
Alberto Perea,18,0,1
Santiago Arzamendia,14,1,0
Chapela,9,0,0
José Mari,11,0,0
Milutin Osmajić,10,0,0
Álvaro Bastida,6,0,0
Álvaro Jiménez,9,0,0
Florin Andone,5,0,0
Marcos Mau,3,0,0
Martín,6,0,0
Raúl Parra,2,0,0
Pedro Benito,1,0,0
Juan Flere,0,0,0
David Gil,0,0,0
Victor Wehbi,0,0,0
Johan Mojica,33,2,5
Omar Mascarell,32,0,0
Enzo Roco,30,1,0
Fidel,33,5,6
Édgar Badía,24,0,0
Helibelton Palacios,26,0,0
Lucas Boyé,24,7,3
Gerard Gumbau,31,0,4
Diego González,28,0,0
Pedro Bigas,19,1,0
Tete Morente,32,3,3
Pere Milla,32,8,3
Raúl Guti,31,0,0
Gonzalo Verdú,19,0,0
Lucas Pérez,18,2,1
Kiko Casilla,14,0,0
Antonio Barragán,16,0,0
Guido Carrillo,29,2,0
Josan,31,2,3
Iván Marcone,20,0,0
Darío Benedetto,14,2,1
Javier Pastore,13,0,0
Ezequiel Ponce,13,1,0
Kike Pérez,12,2,0
Pablo Piatti,10,0,0
Lucas Olaza,5,1,0
John Donald,2,0,0
Josema,6,0,0
Jony Álamo,0,0,0
Lluis Andreu,0,0,0
Sergio Bo,0,0,0
Diego Bri,0,0,0
César,0,0,0
José Friaza,0,0,0
Jesús López,0,0,0
Marco Soler,0,0,0
Axel Werner,0,0,0
Matías Dituro,38,0,0
Javi Galán,37,0,3
Iago Aspas,37,17,5
Brais Méndez,37,4,5
Denis Suárez,38,4,5
Fran Beltrán,37,1,0
Joseph Aidoo,32,0,0
Santi Mina,33,7,3
Néstor Araujo,34,0,0
Hugo Mallo,21,1,1
Franco Cervi,33,4,3
Kevin Vázquez,17,0,1
Nolito,32,2,0
Renato Tapia,29,0,0
Jeison Murillo,19,0,0
Thiago Galhardo,31,2,2
Augusto Solari,26,0,0
Carlos Dominguez,8,0,0
José Fontán,9,0,0
Okay Yokuşlu,8,0,0
Gabriel Veiga,7,0,0
Orbelín Pineda,7,0,0
Hugo Álvarez,1,0,0
Miguel Baeza,1,0,0
Hugo Sotelo,1,0,0
Alfon,0,0,0
Rubén Blanco,0,0,0
Gaizka Camp,0,0,0
Coke Carrillo,0,0,0
Thomas Carrique,0,0,0
Javier Castro,0,0,0
César Fernández,0,0,0
Fernando Medrano,0,0,0
Damián Rodríguez,0,0,0
Diego Carlos,34,3,0
Yassine Bounou,31,0,2
Jules Koundé,32,2,1
Joan Jordán,36,0,1
Marcos Acuña,31,1,3
Ivan Rakitić,35,4,6
Lucas Ocampos,30,6,4
Fernando,24,1,1
Jesús Navas,25,0,3
Papu Gómez,29,5,1
Rafa Mir,34,10,0
Thomas Delaney,26,2,1
Youssef En-Nesyri,23,5,1
Gonzalo Montiel,18,1,2
Jesús Corona,18,2,4
Karim Rekik,18,0,2
Óliver Torres,26,2,3
Érik Lamela,20,5,2
Nemanja Gudelj,21,0,0
Ludwig Augustinsson,19,0,1
Anthony Martial,9,0,1
Marko Dmitrović,6,0,0
Suso,8,0,1
Munir ,16,2,0
Óscar Rodrígu,11,0,0
Iván Romero,5,0,0
Oussama Idrissi,5,0,0
Javier Díaz,1,0,0
Carmona,1,0,0
Luismi,2,0,0
Pedro Ortiz,1,0,0
Juan Sánchez,1,0,0
Valentino Scotta,1,0,0
Luuk ,0,0,0
Juanlu,0,0,0
Alberto López,0,0,0
Alfonso Pastor,0,0,0
Pablo Pérez,0,0,0
Alejandro Po,0,0,0
Nacho Quintana,0,0,0
Enrique Valiente,0,0,0
Zarzana,0,0,0
